,aircraft.damage,make,model,number.of.engines,total.fatal.injuries,total.serious.injuries,total.minor.injuries,total.uninjured,total.passengers
13737,Substantial,cessna,C210,1,0,0,1,0,1
13738,Substantial,cessna,C152,1,0,0,0,1,1
13739,Substantial,cessna,C172,1,0,0,0,1,1
13740,Substantial,cessna,C172,1,2,0,0,0,2
13741,Substantial,cessna,C182,1,0,0,0,3,3
13742,Substantial,cessna,C172,1,0,0,0,2,2
13743,Substantial,cessna,C150,1,0,1,0,1,2
13744,Substantial,cessna,C172,1,0,0,0,1,1
13745,Substantial,cessna,C182,1,0,0,0,1,1
13746,Substantial,cessna,C150,1,2,0,0,0,2
13747,Minor,cessna,C172,1,0,0,0,2,2
13748,Substantial,cessna,C172,1,0,0,0,4,4
13749,Substantial,cessna,C172,1,0,0,0,1,1
13750,Substantial,cessna,C182,1,0,0,0,1,1
13751,Substantial,cessna,C172,1,0,1,1,0,2
13752,Substantial,cessna,C180,1,0,0,0,3,3
13753,Substantial,cessna,C180,1,0,0,0,2,2
13754,Substantial,cessna,C182,1,0,0,0,1,1
13755,Substantial,cessna,C210,1,0,0,0,3,3
13756,Substantial,cessna,C182,1,0,0,0,1,1
13757,Substantial,cessna,C172,1,0,1,0,1,2
13758,Destroyed,cessna,C172,1,3,2,1,0,6
13759,Substantial,cessna,C172,1,0,0,0,2,2
13760,Substantial,cessna,C172,1,0,0,0,2,2
13761,Substantial,cessna,C182,1,0,0,0,2,2
13762,Substantial,cessna,C152,1,0,0,0,1,1
13763,Substantial,cessna,C182,1,0,0,1,0,1
13764,Substantial,cessna,C152,1,0,0,0,1,1
13765,Substantial,cessna,C172,1,0,0,0,2,2
13766,Substantial,cessna,C182,1,1,0,1,0,2
13767,Substantial,cessna,C172,1,0,0,0,1,1
13768,Substantial,cessna,C172,1,0,0,0,1,1
13769,Substantial,cessna,C182,1,0,3,0,0,3
13770,Substantial,cessna,C172,1,0,0,0,2,2
13771,Substantial,cessna,C150,1,0,0,1,0,1
13772,Substantial,cessna,C172,1,0,0,0,3,3
13773,Substantial,cessna,C172,1,0,0,0,2,2
13774,Substantial,cessna,C150,1,0,0,0,1,1
13775,Substantial,cessna,C182,1,0,0,0,1,1
13776,Substantial,cessna,C172,1,0,0,0,2,2
13777,Substantial,cessna,C172,1,0,0,0,1,1
13778,Substantial,cessna,C172,1,0,0,0,1,1
13779,Substantial,cessna,C150,1,0,0,0,1,1
13780,Substantial,cessna,C172,1,0,1,0,0,1
13781,Substantial,cessna,C172,1,0,0,0,3,3
13782,Substantial,cessna,C210,1,0,0,0,1,1
13783,Substantial,cessna,C172,1,0,0,0,1,1
13784,Substantial,cessna,C172,1,0,0,0,1,1
13785,Substantial,cessna,C172,1,0,0,0,1,1
13786,Substantial,cessna,C182,1,0,0,1,3,4
13787,Substantial,cessna,C172,1,0,0,0,1,1
13788,Substantial,cessna,C172,1,0,0,1,0,1
13789,Substantial,cessna,C182,1,0,0,0,1,1
13790,Substantial,cessna,C150,1,0,1,0,0,1
13791,Substantial,cessna,C172,1,0,0,0,1,1
13792,Substantial,cessna,C180,1,0,0,0,1,1
13793,Substantial,cessna,C152,1,0,0,0,1,1
13794,Substantial,cessna,C172,1,2,0,0,0,2
13795,Substantial,cessna,C150,1,0,0,0,1,1
13796,Substantial,cessna,C172,1,0,0,2,0,2
13797,Substantial,cessna,C172,1,0,1,0,0,1
13798,Substantial,cessna,C172,1,0,0,0,1,1
13799,Substantial,cessna,C172,1,0,0,0,1,1
13800,Substantial,cessna,C172,1,0,0,0,2,2
13801,Substantial,cessna,C172,1,0,1,0,0,1
13802,Substantial,cessna,C152,1,0,0,0,1,1
13803,Substantial,cessna,C150,1,1,0,1,0,2
13804,Substantial,cessna,C180,1,0,0,0,1,1
13805,Substantial,cessna,C182,1,0,0,0,1,1
13806,Substantial,cessna,C172,1,0,0,0,1,1
13807,Substantial,cessna,C172,1,0,0,0,1,1
13808,Substantial,cessna,C150,1,0,0,0,1,1
13809,Substantial,cessna,C182,1,0,1,0,0,1
13810,Substantial,cessna,C152,1,0,0,0,1,1
13811,Substantial,cessna,C172,1,0,0,0,1,1
13812,Substantial,cessna,C172,1,0,2,1,0,3
13813,Substantial,cessna,C172,1,0,0,0,1,1
13814,Substantial,cessna,C182,1,0,0,0,5,5
13815,Substantial,cessna,C150,1,0,0,0,1,1
13816,Substantial,cessna,C180,1,0,0,0,2,2
13817,Substantial,cessna,C172,1,3,0,0,0,3
13818,Substantial,cessna,C182,1,0,0,0,2,2
13819,Substantial,cessna,C172,1,0,0,0,1,1
13820,Substantial,cessna,C172,1,0,0,0,1,1
13821,Substantial,cessna,C172,1,0,0,0,3,3
13822,Substantial,cessna,C172,1,0,0,0,2,2
13823,Substantial,cessna,C172,1,0,0,0,2,2
13824,Substantial,cessna,C152,1,0,1,1,0,2
13825,Destroyed,cessna,C172,1,2,0,1,0,3
13826,Substantial,cessna,C172,1,0,0,0,1,1
13827,Substantial,cessna,C172,1,0,2,0,0,2
13828,Substantial,cessna,C172,1,0,0,0,3,3
13829,Substantial,cessna,C172,1,0,0,0,2,2
13830,Substantial,cessna,C182,1,0,0,0,1,1
13831,Substantial,cessna,C172,1,0,0,0,1,1
13832,Substantial,cessna,C150,1,0,1,0,0,1
13833,Substantial,cessna,C182,1,0,0,0,4,4
13834,Substantial,cessna,C182,1,0,1,1,0,2
13835,Substantial,cessna,C172,1,0,2,0,0,2
13836,Destroyed,cessna,C152,1,1,0,0,0,1
13837,Substantial,cessna,C150,1,0,1,0,0,1
13838,Destroyed,cessna,C152,1,1,0,0,0,1
13839,Substantial,cessna,C172,1,0,0,0,2,2
13840,Destroyed,cessna,C150,1,0,0,2,0,2
13841,Substantial,cessna,C172,1,0,2,0,0,2
13842,Substantial,cessna,C182,1,0,0,0,2,2
13843,Substantial,cessna,C172,1,0,0,0,1,1
13844,Substantial,cessna,C150,1,0,0,0,1,1
13845,Substantial,cessna,C172,1,0,0,0,2,2
13846,Substantial,cessna,C172,1,0,0,0,1,1
13847,Substantial,cessna,C182,1,0,0,0,2,2
13848,Substantial,cessna,C210,1,0,0,0,2,2
13849,Substantial,cessna,C152,1,0,0,0,1,1
13850,Substantial,cessna,C180,1,0,0,0,2,2
13851,Substantial,cessna,C172,1,0,0,0,2,2
13852,Substantial,cessna,C172,1,0,0,0,1,1
13853,Substantial,cessna,C172,1,0,2,0,0,2
13854,Substantial,cessna,C150,1,0,1,0,1,2
13855,Substantial,cessna,C172,1,0,2,1,0,3
13856,Substantial,cessna,C172,1,0,1,0,1,2
13857,Substantial,cessna,C182,1,0,0,0,2,2
13858,Substantial,cessna,C172,1,3,0,0,0,3
13859,Substantial,cessna,C150,1,0,0,0,1,1
13860,Substantial,cessna,C172,1,0,0,0,2,2
13861,Substantial,cessna,C152,1,0,0,0,1,1
13862,Substantial,cessna,C172,1,0,0,0,2,2
13863,Substantial,cessna,C210,1,0,1,0,1,2
13864,Substantial,cessna,C172,1,0,2,0,0,2
13865,Substantial,cessna,C182,1,0,1,0,0,1
13866,Substantial,cessna,C172,1,0,0,0,1,1
13867,Substantial,cessna,C172,1,0,1,0,0,1
13868,Destroyed,cessna,C172,1,2,0,0,0,2
13869,Substantial,cessna,C150,1,0,1,0,0,1
13870,Substantial,cessna,C182,1,0,0,0,2,2
13871,Substantial,cessna,C172,1,1,0,0,0,1
13872,Substantial,cessna,C180,1,2,0,0,0,2
13873,Substantial,cessna,C172,1,0,0,0,1,1
13874,Substantial,cessna,C182,1,0,0,0,3,3
13875,Destroyed,cessna,C182,1,1,0,0,0,1
13876,Destroyed,cessna,C172,1,3,0,0,0,3
13877,Destroyed,cessna,C182,1,2,0,0,0,2
13878,Substantial,cessna,C152,1,0,2,0,0,2
13879,Substantial,cessna,C172,1,0,0,0,1,1
13880,Substantial,cessna,C210,1,0,1,0,3,4
13881,Destroyed,cessna,C182,1,1,0,0,0,1
13882,Substantial,cessna,C172,1,0,0,0,1,1
13883,Destroyed,cessna,C182,1,4,0,0,0,4
13884,Substantial,cessna,C172,1,0,1,0,0,1
13885,Substantial,cessna,C182,1,0,0,0,2,2
13886,Substantial,cessna,C182,1,0,0,2,0,2
13887,Substantial,cessna,C182,1,0,0,0,1,1
13888,Substantial,cessna,C152,1,0,2,0,0,2
13889,Substantial,cessna,C172,1,0,0,0,1,1
13890,Substantial,cessna,C182,1,0,0,0,1,1
13891,Substantial,cessna,C182,1,0,0,0,3,3
13892,Substantial,cessna,C172,1,0,1,1,0,2
13893,Substantial,cessna,C172,1,0,2,1,0,3
13894,Substantial,cessna,C182,1,0,0,0,1,1
13895,Substantial,cessna,C150,1,0,0,0,1,1
13896,Substantial,cessna,C172,1,0,0,0,1,1
13897,Substantial,cessna,C150,1,0,2,0,1,3
13898,Substantial,cessna,C172,1,0,0,0,3,3
13899,Substantial,cessna,C172,1,0,1,0,0,1
13900,Substantial,cessna,C182,1,0,0,0,1,1
13901,Substantial,cessna,C172,1,0,0,0,1,1
13902,Substantial,cessna,C172,1,0,0,0,1,1
13903,Substantial,cessna,C182,1,0,2,1,0,3
13904,Substantial,cessna,C210,1,0,0,0,2,2
13905,Substantial,cessna,C210,1,0,0,0,2,2
13906,Substantial,cessna,C150,1,0,1,0,1,2
13907,Substantial,cessna,C152,1,0,0,0,1,1
13908,Substantial,cessna,C172,1,0,0,0,1,1
13909,Substantial,cessna,C172,1,0,0,0,1,1
13910,Substantial,cessna,C172,1,2,0,0,0,2
13911,Substantial,cessna,C172,1,0,0,0,1,1
13912,Substantial,cessna,C152,1,0,0,2,0,2
13913,Substantial,cessna,C180,1,0,0,0,2,2
13914,Substantial,cessna,C150,1,0,2,0,0,2
13915,Substantial,cessna,C172,1,0,3,0,0,3
13916,Substantial,cessna,C172,1,0,0,1,0,1
13917,Substantial,cessna,C172,1,0,0,0,1,1
13918,Substantial,cessna,C172,1,0,0,0,1,1
13919,Substantial,cessna,C210,1,0,0,0,1,1
13920,Substantial,cessna,C180,1,0,0,0,2,2
13921,Substantial,cessna,C182,1,0,0,0,1,1
13922,Substantial,cessna,C172,1,0,0,0,2,2
13923,Substantial,cessna,C182,1,0,0,0,1,1
13924,Substantial,cessna,C150,1,0,0,1,0,1
13925,Destroyed,cessna,C182,1,0,0,0,1,1
13926,Substantial,cessna,C210,1,0,0,0,2,2
13927,Substantial,cessna,C150,1,1,0,1,0,2
13928,Substantial,cessna,C172,1,0,0,1,0,1
13929,Substantial,cessna,C172,1,0,0,0,1,1
13930,Substantial,cessna,C172,1,0,0,0,1,1
13931,Substantial,cessna,C180,1,0,1,0,1,2
13932,Substantial,cessna,C180,1,0,0,0,6,6
13933,Substantial,cessna,C172,1,0,2,0,0,2
13934,Destroyed,cessna,C172,1,0,0,1,0,1
13935,Substantial,cessna,C172,1,0,0,0,4,4
13936,Substantial,cessna,C180,1,0,0,0,1,1
13937,Destroyed,cessna,C172,1,0,0,1,0,1
13938,Substantial,cessna,C172,1,0,0,0,2,2
13939,Substantial,cessna,C172,1,0,0,0,1,1
13940,Substantial,cessna,C172,1,0,0,0,1,1
13941,Substantial,cessna,C152,1,0,0,0,1,1
13942,Substantial,cessna,C172,1,0,0,0,1,1
13943,Substantial,cessna,C172,1,0,0,1,1,2
13944,Substantial,cessna,C172,1,0,0,0,2,2
13945,Minor,cessna,C210,1,0,0,0,1,1
13946,Substantial,cessna,C172,1,0,0,0,1,1
13947,Substantial,cessna,C172,1,0,0,0,1,1
13948,Substantial,cessna,C172,1,0,0,0,1,1
13949,Substantial,cessna,C182,1,1,0,0,0,1
13950,Substantial,cessna,C182,1,0,0,0,1,1
13951,Minor,cessna,C152,1,0,0,0,4,4
13952,Substantial,cessna,C172,1,0,0,0,1,1
13953,Substantial,cessna,C182,1,0,1,0,1,2
13954,Substantial,cessna,C152,1,1,0,0,1,2
13955,Substantial,cessna,C172,1,0,0,0,1,1
13956,Substantial,cessna,C172,1,0,0,0,1,1
13957,Substantial,cessna,C172,1,0,2,0,0,2
13958,Substantial,cessna,C172,1,0,0,0,1,1
13959,Substantial,cessna,C210,1,0,0,0,1,1
13960,Substantial,cessna,C150,1,0,0,0,2,2
13961,Substantial,cessna,C172,1,0,0,0,2,2
13962,Substantial,cessna,C172,1,0,0,0,1,1
13963,Substantial,cessna,C182,1,0,0,0,4,4
13964,Substantial,cessna,C172,1,0,0,0,2,2
13965,Substantial,cessna,C172,1,0,0,0,1,1
13966,Substantial,cessna,C150,1,0,0,0,1,1
13967,Substantial,cessna,C172,1,1,0,0,0,1
13968,Minor,cessna,C182,1,0,0,0,2,2
13969,Substantial,cessna,C210,1,0,0,0,1,1
13970,Destroyed,cessna,C172,1,1,0,0,0,1
13971,Substantial,cessna,C172,1,0,0,0,2,2
13972,Substantial,cessna,C210,1,0,0,0,2,2
13973,Substantial,cessna,C172,1,0,0,0,2,2
13974,Substantial,cessna,C150,1,0,0,2,0,2
13975,Substantial,cessna,C172,1,0,0,0,2,2
13976,Substantial,cessna,C180,1,0,0,0,2,2
13977,Substantial,cessna,C150,1,0,0,0,2,2
13978,Substantial,cessna,C210,1,0,0,0,3,3
13979,Substantial,cessna,C172,1,0,0,0,1,1
13980,Destroyed,cessna,C152,1,0,0,0,1,1
13981,Substantial,cessna,C172,1,1,0,0,0,1
13982,Substantial,cessna,C172,1,0,0,0,1,1
13983,Substantial,cessna,C210,1,0,0,0,1,1
13984,Substantial,cessna,C172,1,0,0,0,2,2
13985,Substantial,cessna,C150,1,0,1,0,1,2
13986,Substantial,cessna,C150,1,0,0,0,2,2
13987,Substantial,cessna,C172,1,0,0,0,1,1
13988,Substantial,cessna,C152,1,0,0,0,2,2
13989,Substantial,cessna,C172,1,0,0,0,2,2
13990,Substantial,cessna,C172,1,0,0,0,2,2
13991,Substantial,cessna,C172,1,0,0,0,2,2
13992,Substantial,cessna,C172,1,0,0,2,0,2
13993,Substantial,cessna,C152,1,0,0,0,1,1
13994,Substantial,cessna,C182,1,0,0,0,1,1
13995,Substantial,cessna,C172,1,0,0,0,2,2
13996,Substantial,cessna,C152,1,0,0,0,1,1
13997,Substantial,cessna,C172,1,0,0,0,1,1
13998,Substantial,cessna,C172,1,0,4,0,0,4
13999,Substantial,cessna,C172,1,0,1,0,0,1
14000,Substantial,cessna,C152,1,0,0,0,1,1
14001,Substantial,cessna,C172,1,0,0,0,2,2
14002,Substantial,cessna,C150,1,0,0,0,2,2
14003,Substantial,cessna,C152,1,0,1,0,1,2
14004,Substantial,cessna,C182,1,0,2,0,0,2
14005,Substantial,cessna,C172,1,0,2,0,0,2
14006,Substantial,cessna,C182,1,0,0,0,1,1
14007,Substantial,cessna,C182,1,0,0,0,1,1
14008,Minor,cessna,C172,1,0,0,0,2,2
14009,Substantial,cessna,C172,1,0,0,0,2,2
14010,Substantial,cessna,C210,1,0,0,0,2,2
14011,Substantial,cessna,C152,1,0,0,0,1,1
14012,Substantial,cessna,C172,1,0,0,0,3,3
14013,Substantial,cessna,C172,1,0,0,0,1,1
14014,Substantial,cessna,C182,1,0,0,0,4,4
14015,Substantial,cessna,C182,1,3,0,0,0,3
14016,Substantial,cessna,C172,1,0,0,0,1,1
14017,Substantial,cessna,C152,1,0,0,0,1,1
14018,Destroyed,cessna,C172,1,1,0,0,0,1
14019,Substantial,cessna,C172,1,0,0,0,2,2
14020,Substantial,cessna,C172,1,0,1,2,0,3
14021,Destroyed,cessna,C182,1,3,0,0,0,3
14022,Substantial,cessna,C172,1,0,0,0,1,1
14023,Substantial,cessna,C152,1,0,0,0,1,1
14024,Destroyed,cessna,C172,1,0,0,0,1,1
14025,Substantial,cessna,C150,1,0,0,0,1,1
14026,Substantial,cessna,C150,1,0,0,0,1,1
14027,Substantial,cessna,C210,1,0,0,0,2,2
14028,Substantial,cessna,C182,1,1,0,0,0,1
14029,Substantial,cessna,C182,1,0,0,0,1,1
14030,Substantial,cessna,C210,1,0,0,2,0,2
14031,Substantial,cessna,C172,1,0,0,0,2,2
14032,Substantial,cessna,C210,1,0,1,1,0,2
14033,Substantial,cessna,C150,1,0,0,0,1,1
14034,Substantial,cessna,C180,1,0,0,0,1,1
14035,Substantial,cessna,C182,1,0,0,0,1,1
14036,Substantial,cessna,C172,1,0,0,0,1,1
14037,Substantial,cessna,C172,1,0,0,0,2,2
14038,Substantial,cessna,C172,1,0,0,0,1,1
14039,Destroyed,cessna,C210,1,1,0,0,0,1
14040,Substantial,cessna,C182,1,0,2,1,0,3
14041,Substantial,cessna,C182,1,0,0,0,3,3
14042,Substantial,cessna,C172,1,0,0,0,1,1
14043,Substantial,cessna,C182,1,0,1,0,0,1
14044,Substantial,cessna,C150,1,0,1,0,0,1
14045,Substantial,cessna,C152,1,0,2,0,0,2
14046,Substantial,cessna,C152,1,0,2,0,0,2
14047,Substantial,cessna,C152,1,0,0,0,2,2
14048,Substantial,cessna,C152,1,0,0,0,1,1
14049,Substantial,cessna,C210,1,0,0,0,6,6
14050,Substantial,cessna,C172,1,0,0,0,1,1
14051,Substantial,cessna,C172,1,0,0,0,1,1
14052,Substantial,cessna,C210,1,0,0,0,2,2
14053,Substantial,cessna,C172,1,0,0,0,1,1
14054,Substantial,cessna,C182,1,0,0,0,1,1
14055,Substantial,cessna,C210,1,0,0,0,4,4
14056,Substantial,cessna,C150,1,0,0,0,1,1
14057,Substantial,cessna,C172,1,0,0,0,1,1
14058,Substantial,cessna,C172,1,0,1,0,1,2
14059,Substantial,cessna,C172,1,0,2,0,0,2
14060,Substantial,cessna,C150,1,0,0,0,1,1
14061,Substantial,cessna,C172,1,0,0,0,1,1
14062,Substantial,cessna,C182,1,0,1,0,0,1
14063,Substantial,cessna,C152,1,0,0,0,2,2
14064,Substantial,cessna,C172,1,0,0,0,1,1
14065,Substantial,cessna,C172,1,0,0,0,1,1
14066,Substantial,cessna,C182,1,0,0,0,1,1
14067,Substantial,cessna,C172,1,0,0,0,1,1
14068,Substantial,cessna,C182,1,0,0,0,1,1
14069,Substantial,cessna,C152,1,0,0,0,2,2
14070,Substantial,cessna,C172,1,0,0,0,2,2
14071,Substantial,cessna,C172,1,0,1,0,3,4
14072,Substantial,cessna,C172,1,0,0,0,1,1
14073,Substantial,cessna,C172,1,3,0,0,0,3
14074,Substantial,cessna,C172,1,0,0,0,2,2
14075,Substantial,cessna,C150,1,0,2,0,0,2
14076,Substantial,cessna,C172,1,0,0,0,1,1
14077,Substantial,cessna,C182,1,0,1,1,0,2
14078,Substantial,cessna,C182,1,0,2,0,3,5
14079,Substantial,cessna,C210,1,0,0,0,3,3
14080,Substantial,cessna,C152,1,0,1,0,0,1
14081,Substantial,cessna,C172,1,0,0,0,1,1
14082,Substantial,cessna,C172,1,0,0,0,2,2
14083,Substantial,cessna,C150,1,0,0,0,1,1
14084,Substantial,cessna,C182,1,0,0,0,4,4
14085,Substantial,cessna,C172,1,0,0,0,1,1
14086,Substantial,cessna,C182,1,1,0,0,0,1
14087,Substantial,cessna,C180,1,0,0,0,3,3
14088,Substantial,cessna,C182,1,0,0,0,1,1
14089,Substantial,cessna,C210,1,0,2,0,0,2
14090,Substantial,cessna,C172,1,0,0,0,4,4
14091,Substantial,cessna,C150,1,0,0,0,2,2
14092,Substantial,cessna,C150,1,0,0,0,1,1
14093,Substantial,cessna,C150,1,1,0,0,0,1
14094,Substantial,cessna,C152,1,0,0,0,1,1
14095,Destroyed,cessna,C182,1,2,0,0,0,2
14096,Substantial,cessna,C172,1,0,0,0,2,2
14097,Substantial,cessna,C182,1,0,0,0,1,1
14098,Substantial,cessna,C172,1,0,1,0,0,1
14099,Substantial,cessna,C172,1,0,1,1,2,4
14100,Substantial,cessna,C150,1,0,0,1,0,1
14101,Substantial,cessna,C152,1,0,0,0,1,1
14102,Substantial,cessna,C172,1,0,0,0,1,1
14103,Substantial,cessna,C172,1,0,1,0,3,4
14104,Substantial,cessna,C172,1,2,0,1,0,3
14105,Substantial,cessna,C152,1,0,0,0,1,1
14106,Substantial,cessna,C210,1,0,0,0,1,1
14107,Substantial,cessna,C172,1,0,0,0,3,3
14108,Substantial,cessna,C172,1,0,0,0,1,1
14109,Substantial,cessna,C172,1,0,0,0,1,1
14110,Substantial,cessna,C172,1,0,0,0,1,1
14111,Substantial,cessna,C172,1,1,0,0,0,1
14112,Substantial,cessna,C150,1,0,0,0,1,1
14113,Substantial,cessna,C172,1,0,0,0,2,2
14114,Substantial,cessna,C172,1,0,0,0,1,1
14115,Substantial,cessna,C172,1,0,0,0,2,2
14116,Substantial,cessna,C150,1,0,0,1,0,1
14117,Substantial,cessna,C150,1,1,0,0,0,1
14118,Substantial,cessna,C180,1,0,0,0,1,1
14119,Destroyed,cessna,C182,1,0,2,0,0,2
14120,Substantial,cessna,C182,1,0,0,0,1,1
14121,Substantial,cessna,C210,1,0,0,0,5,5
14122,Substantial,cessna,C182,1,2,0,0,0,2
14123,Substantial,cessna,C172,1,0,0,0,4,4
14124,Substantial,cessna,C172,1,0,0,0,1,1
14125,Substantial,cessna,C172,1,0,1,0,0,1
14126,Substantial,cessna,C172,1,0,1,1,0,2
14127,Substantial,cessna,C180,1,0,0,0,4,4
14128,Destroyed,cessna,C182,1,1,0,0,0,1
14129,Substantial,cessna,C172,1,0,0,0,2,2
14130,Substantial,cessna,C172,1,0,0,0,1,1
14131,Substantial,cessna,C172,1,0,0,0,2,2
14132,Destroyed,cessna,C152,1,1,0,0,0,1
14133,Substantial,cessna,C150,1,0,0,1,0,1
14134,Substantial,cessna,C150,1,0,0,0,2,2
14135,Substantial,cessna,C180,1,0,0,0,4,4
14136,Substantial,cessna,C210,1,0,0,0,4,4
14137,Substantial,cessna,C172,1,0,0,0,1,1
14138,Substantial,cessna,C182,1,0,2,0,0,2
14139,Substantial,cessna,C182,1,0,0,0,3,3
14140,Substantial,cessna,C182,1,0,0,0,2,2
14141,Substantial,cessna,C182,1,0,3,0,0,3
14142,Substantial,cessna,C172,1,0,0,0,1,1
14143,Substantial,cessna,C172,1,0,0,0,1,1
14144,Substantial,cessna,C182,1,1,0,0,0,1
14145,Substantial,cessna,C172,1,0,0,0,1,1
14146,Substantial,cessna,C182,1,0,0,0,4,4
14147,Substantial,cessna,C182,1,0,0,0,2,2
14148,Substantial,cessna,C150,1,0,0,2,0,2
14149,Substantial,cessna,C150,1,0,0,0,1,1
14150,Minor,cessna,C182,1,0,0,1,4,5
14151,Substantial,cessna,C180,1,0,0,0,2,2
14152,Substantial,cessna,C152,1,2,0,0,0,2
14153,Substantial,cessna,C172,1,0,0,0,1,1
14154,Substantial,cessna,C172,1,0,0,0,1,1
14155,Substantial,cessna,C210,1,0,0,0,2,2
14156,Substantial,cessna,C150,1,0,1,0,0,1
14157,Substantial,cessna,C182,1,0,0,0,5,5
14158,Substantial,cessna,C182,1,0,0,0,1,1
14159,Substantial,cessna,C180,1,0,4,0,0,4
14160,Substantial,cessna,C172,1,0,1,0,1,2
14161,Substantial,cessna,C150,1,0,0,0,1,1
14162,Substantial,cessna,C152,1,0,0,0,1,1
14163,Substantial,cessna,C152,1,0,0,0,1,1
14164,Substantial,cessna,C150,1,0,0,0,1,1
14165,Substantial,cessna,C210,1,0,0,0,1,1
14166,Substantial,cessna,C172,1,0,0,0,1,1
14167,Substantial,cessna,C172,1,0,0,0,4,4
14168,Substantial,cessna,C152,1,1,0,1,2,4
14169,Substantial,cessna,C180,1,0,0,0,2,2
14170,Substantial,cessna,C182,1,0,3,0,0,3
14171,Substantial,cessna,C172,1,0,1,0,0,1
14172,Substantial,cessna,C172,1,0,1,0,0,1
14173,Substantial,cessna,C152,1,0,0,0,1,1
14174,Substantial,cessna,C182,1,0,0,0,2,2
14175,Substantial,cessna,C172,1,2,0,0,0,2
14176,Substantial,cessna,C172,1,0,0,0,1,1
14177,Destroyed,cessna,C210,1,1,0,0,0,1
14178,Destroyed,cessna,C182,1,1,0,0,0,1
14179,Substantial,cessna,C182,1,0,0,0,2,2
14180,Substantial,cessna,C182,1,0,0,0,5,5
14181,Substantial,cessna,C172,1,0,0,0,1,1
14182,Substantial,cessna,C172,1,0,1,0,1,2
14183,Substantial,cessna,C182,1,0,0,0,1,1
14184,Substantial,cessna,C180,1,0,1,1,1,3
14185,Substantial,cessna,C172,1,0,0,0,1,1
14186,Substantial,cessna,C210,1,0,0,0,2,2
14187,Substantial,cessna,C172,1,0,0,0,1,1
14188,Substantial,cessna,C172,1,0,0,0,1,1
14189,Substantial,cessna,C172,1,0,0,0,1,1
14190,Substantial,cessna,C180,1,0,0,0,1,1
14191,Substantial,cessna,C150,1,2,1,1,0,4
14192,Substantial,cessna,C172,1,0,0,0,3,3
14193,Substantial,cessna,C180,1,0,0,0,2,2
14194,Substantial,cessna,C182,1,0,0,0,1,1
14195,Substantial,cessna,C182,1,2,0,0,0,2
14196,Substantial,cessna,C210,1,0,0,0,1,1
14197,Substantial,cessna,C172,1,0,1,0,0,1
14198,Substantial,cessna,C172,1,0,0,0,1,1
14199,Substantial,cessna,C182,1,0,0,0,2,2
14200,Substantial,cessna,C172,1,1,0,0,0,1
14201,Substantial,cessna,C172,1,0,0,0,1,1
14202,Substantial,cessna,C210,1,0,1,0,0,1
14203,Substantial,cessna,C182,1,0,0,0,2,2
14204,Substantial,cessna,C180,1,0,0,0,2,2
14205,Substantial,cessna,C182,1,0,0,0,2,2
14206,Destroyed,cessna,C172,1,2,0,0,0,2
14207,Substantial,cessna,C172,1,0,0,0,1,1
14208,Substantial,cessna,C150,1,0,0,0,1,1
14209,Substantial,cessna,C172,1,0,0,0,2,2
14210,Substantial,cessna,C150,1,0,0,0,1,1
14211,Substantial,cessna,C150,1,0,0,1,1,2
14212,Substantial,cessna,C182,1,1,0,0,0,1
14213,Substantial,cessna,C172,1,0,0,0,2,2
14214,Substantial,cessna,C172,1,0,0,0,2,2
14215,Substantial,cessna,C182,1,1,2,0,0,3
14216,Substantial,cessna,C150,1,0,1,0,0,1
14217,Substantial,cessna,C172,1,0,0,0,1,1
14218,Substantial,cessna,C182,1,0,0,0,2,2
14219,Substantial,cessna,C172,1,0,0,0,3,3
14220,Destroyed,cessna,C172,1,4,0,0,0,4
14221,Substantial,cessna,C182,1,0,0,0,3,3
14222,Substantial,cessna,C172,1,0,0,0,2,2
14223,Substantial,cessna,C172,1,0,1,0,0,1
14224,Substantial,cessna,C172,1,0,0,0,1,1
14225,Substantial,cessna,C172,1,0,0,0,1,1
14226,Substantial,cessna,C182,1,0,1,0,1,2
14227,Substantial,cessna,C150,1,0,0,0,2,2
14228,Substantial,cessna,C182,1,0,0,0,1,1
14229,Substantial,cessna,C172,1,1,0,0,0,1
14230,Substantial,cessna,C150,1,0,1,0,0,1
14231,Substantial,cessna,C172,1,0,1,0,0,1
14232,Substantial,cessna,C182,1,0,0,0,4,4
14233,Destroyed,cessna,C172,1,2,0,0,0,2
14234,Substantial,cessna,C182,1,2,0,0,0,2
14235,Substantial,cessna,C172,1,0,0,2,0,2
14236,Substantial,cessna,C172,1,0,0,0,3,3
14237,Substantial,cessna,C182,1,0,2,0,0,2
14238,Substantial,cessna,C172,1,0,0,0,1,1
14239,Substantial,cessna,C150,1,0,0,0,1,1
14240,Substantial,cessna,C172,1,0,0,0,2,2
14241,Substantial,cessna,C150,1,0,0,0,1,1
14242,Substantial,cessna,C172,1,0,0,0,1,1
14243,Substantial,cessna,C172,1,0,0,0,1,1
14244,Substantial,cessna,C172,1,0,1,0,0,1
14245,Substantial,cessna,C210,1,0,0,0,6,6
14246,Substantial,cessna,C210,1,0,1,0,0,1
14247,Substantial,cessna,C172,1,0,1,0,0,1
14248,Substantial,cessna,C172,1,0,0,0,2,2
14249,Substantial,cessna,C172,1,0,0,0,4,4
14250,Substantial,cessna,C172,1,0,0,0,1,1
14251,Substantial,cessna,C172,1,0,0,0,2,2
